i,t,m,j,Expenditure
210745100773,2010-11,Central,Eggs,175
210745100773,2010-11,Central,Fresh Milk,350
210745100773,2010-11,Central,Irish Potato,250
210745100773,2010-11,Central,Maize Ufa Refined (Fine Fl,700
210745100773,2010-11,Central,Nkwani,60
210745100773,2010-11,Central,Onion,50
210745100773,2010-11,Central,Other Cultivated Green Lea,60
210745100773,2010-11,Central,Salt,75
210745100773,2010-11,Central,Sugar,280
210745100773,2010-11,Central,Tea,30
210745100773,2010-11,Central,Tomato,210
210745100867,2010-11,Central,Banana,30
210745100867,2010-11,Central,"Bean, White",150
210745100867,2010-11,Central,Biscuits,50
210745100867,2010-11,Central,Bread,230
210745100867,2010-11,Central,Cooking Oil,140
210745100867,2010-11,Central,Eggs,200
210745100867,2010-11,Central,Freezes (Flavoured Ice),10
210745100867,2010-11,Central,Guava,30
210745100867,2010-11,Central,Irish Potato,50
210745100867,2010-11,Central,Maize Ufa Refined (Fine Fl,460
210745100867,2010-11,Central,Margarine,115
210745100867,2010-11,Central,Nkwani,40
210745100867,2010-11,Central,Okra/Therere,20
210745100867,2010-11,Central,Onion,40
210745100867,2010-11,Central,Pumpkin,70
210745100867,2010-11,Central,Rice,140
210745100867,2010-11,Central,Salt,50
210745100867,2010-11,Central,Sugar,140
210745100867,2010-11,Central,Sugar Cane,70
210745100867,2010-11,Central,Tanaposi Rape,60
210745100867,2010-11,Central,Tea,70
210745100867,2010-11,Central,Tomato,300
210745100867,2010-11,Central,White Sweet Potato,210
210745100867,2010-11,Central,"Yeast, Baking Powder, Bica",20
210745100885,2010-11,Central,Avocado,150
210745100885,2010-11,Central,"Bean, Brown",260
210745100885,2010-11,Central,Bread,120
210745100885,2010-11,Central,Chicken,200
210745100885,2010-11,Central,Cooking Oil,130
210745100885,2010-11,Central,Dried Fish,200
210745100885,2010-11,Central,Maize Ufa Refined (Fine Fl,1300
210745100885,2010-11,Central,Onion,50
210745100885,2010-11,Central,Powdered Milk,100
210745100885,2010-11,Central,Salt,35
210745100885,2010-11,Central,Sugar,220
210745100885,2010-11,Central,Tanaposi Rape,100
210745100885,2010-11,Central,Tea,50
210745100885,2010-11,Central,Tomato,300
210745100885,2010-11,Central,White Sweet Potato,300
210745100917,2010-11,Central,Avocado,440
210745100917,2010-11,Central,"Bean, Brown",720
210745100917,2010-11,Central,Beef,2000
210745100917,2010-11,Central,Bread,700
210745100917,2010-11,Central,"Buns, Scones",225
210745100917,2010-11,Central,Cabbage,200
210745100917,2010-11,Central,Chicken,3400
210745100917,2010-11,Central,Cooking Oil,450
210745100917,2010-11,Central,Dried Fish,60
210745100917,2010-11,Central,Eggs,300
210745100917,2010-11,Central,Fresh Fish (Large Variety),750
210745100917,2010-11,Central,Goat,1600
210745100917,2010-11,Central,Irish Potato,250
210745100917,2010-11,Central,Maize Ufa Mgaiwa (Normal F,1750
210745100917,2010-11,Central,Maize Ufa Refined (Fine Fl,250
210745100917,2010-11,Central,"Mandazi, Doughnut (Vendor)",400
210745100917,2010-11,Central,Margarine,250
210745100917,2010-11,Central,Nkwani,350
210745100917,2010-11,Central,Okra/Therere,200
210745100917,2010-11,Central,Onion,150
210745100917,2010-11,Central,Orange Sweet Potato,1000
210745100917,2010-11,Central,Powdered Milk,300
210745100917,2010-11,Central,Pumpkin,200
210745100917,2010-11,Central,Salt,250
210745100917,2010-11,Central,"Soft Drinks (Coca Cola, Fa",350
210745100917,2010-11,Central,Squash (Sobo Drink Concent,200
210745100917,2010-11,Central,Sugar,910
210745100917,2010-11,Central,Tanaposi Rape,300
210745100917,2010-11,Central,Tea,40
210745100917,2010-11,Central,Tomato,400
210745100917,2010-11,Central,Yoghurt,105
210745100948,2010-11,Central,Banana,200
210745100948,2010-11,Central,"Bean, Brown",250
210745100948,2010-11,Central,Biscuits,70
210745100948,2010-11,Central,Bottled/ Canned Beer,400
210745100948,2010-11,Central,Chips (Vendor),100
210745100948,2010-11,Central,Cooking Oil,210
210745100948,2010-11,Central,Dried Fish,600
210745100948,2010-11,Central,Fresh Fish (Large Variety),200
210745100948,2010-11,Central,Maize Ufa Mgaiwa (Normal F,600
210745100948,2010-11,Central,"Mandazi, Doughnut (Vendor)",500
210745100948,2010-11,Central,Nkwani,50
210745100948,2010-11,Central,Okra/Therere,40
210745100948,2010-11,Central,Onion,50
210745100948,2010-11,Central,Powdered Milk,150
210745100948,2010-11,Central,Pumpkin,300
210745100948,2010-11,Central,Rice,450
210745100948,2010-11,Central,Salt,150
210745100948,2010-11,Central,"Soft Drinks (Coca Cola, Fa",300
210745100948,2010-11,Central,Sugar,280
210745100948,2010-11,Central,Tanaposi Rape,550
210745100948,2010-11,Central,Tea,150
210745100948,2010-11,Central,Tomato,350
210745100948,2010-11,Central,White Sweet Potato,300
210745100948,2010-11,Central,"Yeast, Baking Powder, Bica",30
210777250008,2010-11,Central,Banana,300
210777250008,2010-11,Central,"Bean, Brown",200
210777250008,2010-11,Central,Beef,900
210777250008,2010-11,Central,Bread,900
210777250008,2010-11,Central,Chicken,100
210777250008,2010-11,Central,Chinese Cabbage,150
210777250008,2010-11,Central,"Citrus  naartje, orange, etc.",300
210777250008,2010-11,Central,"Cocoa, Millo",150
210777250008,2010-11,Central,Cooking Oil,645
210777250008,2010-11,Central,Dried Fish,200
210777250008,2010-11,Central,Fresh Fish (Large Variety),900
210777250008,2010-11,Central,Fresh Milk,100
210777250008,2010-11,Central,Goat,900
210777250008,2010-11,Central,Margarine,100
210777250008,2010-11,Central,Nkwani,200
210777250008,2010-11,Central,Onion,200
210777250008,2010-11,Central,Rice,1080
210777250008,2010-11,Central,Salt,100
210777250008,2010-11,Central,Sugar,75
210777250008,2010-11,Central,Tea,50
210777250008,2010-11,Central,Tomato,500
210777250025,2010-11,Central,Beef,400
210777250025,2010-11,Central,Bread,150
210777250025,2010-11,Central,Chicken,450
210777250025,2010-11,Central,Cooking Oil,150
210777250025,2010-11,Central,Eggs,90
210777250025,2010-11,Central,Fresh Milk,70
210777250025,2010-11,Central,Maize Ufa Refined (Fine Fl,250
210777250025,2010-11,Central,Onion,50
210777250025,2010-11,Central,Powdered Milk,150
210777250025,2010-11,Central,Rice,125
210777250025,2010-11,Central,Salt,50
210777250025,2010-11,Central,"Soft Drinks (Coca Cola, Fa",60
210777250025,2010-11,Central,Tanaposi Rape,30
210777250025,2010-11,Central,Tomato,100
210777250033,2010-11,Central,Apple,300
210777250033,2010-11,Central,Banana,300
210777250033,2010-11,Central,"Bean, Brown",220
210777250033,2010-11,Central,Beef,1000
210777250033,2010-11,Central,Bottled/ Canned Beer,2000
210777250033,2010-11,Central,Bottled/ Canned Beer,240
210777250033,2010-11,Central,Bread,450
210777250033,2010-11,Central,Chicken,2000
210777250033,2010-11,Central,"Cocoa, Millo",10
210777250033,2010-11,Central,Coffee,35
210777250033,2010-11,Central,Cooking Oil,350
210777250033,2010-11,Central,Dried Fish,100
210777250033,2010-11,Central,Eggs,120
210777250033,2010-11,Central,Fresh Fish (Large Variety),400
210777250033,2010-11,Central,Fresh Milk,220
210777250033,2010-11,Central,Fruit Juice,350
210777250033,2010-11,Central,Irish Potato,300
210777250033,2010-11,Central,Margarine,30
210777250033,2010-11,Central,Nkwani,30
210777250033,2010-11,Central,Onion,300
210777250033,2010-11,Central,Powdered Milk,300
210777250033,2010-11,Central,Rice,500
210777250033,2010-11,Central,Salt,200
210777250033,2010-11,Central,"Soft Drinks (Coca Cola, Fa",120
210777250033,2010-11,Central,"Spaghetti, Macaroni, Pasta",700
210777250033,2010-11,Central,Spices,40
210777250033,2010-11,Central,Squash (Sobo Drink Concent,350
210777250033,2010-11,Central,Sugar,140
210777250033,2010-11,Central,Tanaposi Rape,400
210777250033,2010-11,Central,Tea,30
210777250033,2010-11,Central,Tomato,250
210777250033,2010-11,Central,Tomato Sauce (Bottle),70
210777250033,2010-11,Central,Wheat Flour,500
210777250033,2010-11,Central,Yoghurt,495
210777250041,2010-11,Central,Banana,600
210777250041,2010-11,Central,"Bean, Brown",170
210777250041,2010-11,Central,Beef,550
210777250041,2010-11,Central,Bread,1050
210777250041,2010-11,Central,Cabbage,100
210777250041,2010-11,Central,Cassava Tubers,150
210777250041,2010-11,Central,Chambiko - Soured Milk,360
210777250041,2010-11,Central,Chicken,1000
210777250041,2010-11,Central,Chinese Cabbage,50
210777250041,2010-11,Central,"Citrus  naartje, orange, etc.",30
210777250041,2010-11,Central,Coffee,180
210777250041,2010-11,Central,Cooking Oil,450
210777250041,2010-11,Central,Eggs,600
210777250041,2010-11,Central,Fresh Fish (Large Variety),800
210777250041,2010-11,Central,Fresh Milk,400
210777250041,2010-11,Central,Goat,500
210777250041,2010-11,Central,Irish Potato,300
210777250041,2010-11,Central,Maize Ufa Refined (Fine Fl,500
210777250041,2010-11,Central,Margarine,120
210777250041,2010-11,Central,Nkwani,150
210777250041,2010-11,Central,Onion,200
210777250041,2010-11,Central,Other Cultivated Green Lea,150
210777250041,2010-11,Central,Powdered Milk,150
210777250041,2010-11,Central,Rice,750
210777250041,2010-11,Central,Salt,70
210777250041,2010-11,Central,Spices,100
210777250041,2010-11,Central,Squash (Sobo Drink Concent,200
210777250041,2010-11,Central,Sugar,170
210777250041,2010-11,Central,Tea,100
210777250041,2010-11,Central,Tomato,700
210777250041,2010-11,Central,Tomato Sauce (Bottle),550
210777250058,2010-11,Central,Apple,100
210777250058,2010-11,Central,Banana,300
210777250058,2010-11,Central,Biscuits,445
210777250058,2010-11,Central,Bottled/ Canned Beer,360
210777250058,2010-11,Central,Bread,300
210777250058,2010-11,Central,Breakfast Cereal,600
210777250058,2010-11,Central,"Buns, Scones",80
210777250058,2010-11,Central,Cabbage,200
210777250058,2010-11,Central,Chambiko - Soured Milk,160
210777250058,2010-11,Central,Chicken,900
210777250058,2010-11,Central,"Citrus  naartje, orange, etc.",120
210777250058,2010-11,Central,Coffee,150
210777250058,2010-11,Central,Cooking Oil,550
210777250058,2010-11,Central,Dried Fish,100
210777250058,2010-11,Central,Eggs,180
210777250058,2010-11,Central,Fresh Fish (Large Variety),1000
210777250058,2010-11,Central,Fresh Milk,200
210777250058,2010-11,Central,Fruit Juice,400
210777250058,2010-11,Central,Green Maize,120
210777250058,2010-11,Central,Groundnut,150
210777250058,2010-11,Central,"Jam, Jelly, Honey",400
210777250058,2010-11,Central,Margarine,280
210777250058,2010-11,Central,Onion,100
210777250058,2010-11,Central,Pork,550
210777250058,2010-11,Central,Potato Crisps,100
210777250058,2010-11,Central,Powdered Milk,1200
210777250058,2010-11,Central,Rice,400
210777250058,2010-11,Central,Salt,50
210777250058,2010-11,Central,Smoked Fish (Large Variety),400
210777250058,2010-11,Central,"Soft Drinks (Coca Cola, Fa",180
210777250058,2010-11,Central,Soyabean Flour,200
210777250058,2010-11,Central,"Spaghetti, Macaroni, Pasta",780
210777250058,2010-11,Central,Spices,50
210777250058,2010-11,Central,Squash (Sobo Drink Concent,210
210777250058,2010-11,Central,Sugar,80
210777250058,2010-11,Central,"Sweets, Candy, Chocolates",250
210777250058,2010-11,Central,Tanaposi Rape,280
210777250058,2010-11,Central,Tea,80
210777250058,2010-11,Central,Tomato,700
210777250058,2010-11,Central,Tomato Sauce (Bottle),650
210777250058,2010-11,Central,Wheat Flour,375
210777250058,2010-11,Central,White Sweet Potato,100
210777250058,2010-11,Central,Yoghurt,150
210777250066,2010-11,Central,Apple,50
210777250066,2010-11,Central,Banana,100
210777250066,2010-11,Central,"Bean, Brown",300
210777250066,2010-11,Central,Beef,1200
210777250066,2010-11,Central,Biscuits,606
210777250066,2010-11,Central,Bottled/ Canned Beer,120
210777250066,2010-11,Central,Bread,750
210777250066,2010-11,Central,"Buns, Scones",30
210777250066,2010-11,Central,Cabbage,100
210777250066,2010-11,Central,Chicken,1800
210777250066,2010-11,Central,"Citrus  naartje, orange, etc.",120
210777250066,2010-11,Central,Coffee,215
210777250066,2010-11,Central,Cooking Oil,1050
210777250066,2010-11,Central,Dried Fish,750
210777250066,2010-11,Central,Eggs,900
210777250066,2010-11,Central,Eggs - Boiled (Vendor),420
210777250066,2010-11,Central,Fresh Milk,900
210777250066,2010-11,Central,Fruit Juice,495
210777250066,2010-11,Central,Goat,600
210777250066,2010-11,Central,Groundnut,500
210777250066,2010-11,Central,Groundnut Flour,100
210777250066,2010-11,Central,"Hot Sauce (Nali, Etc.)",225
210777250066,2010-11,Central,Irish Potato,350
210777250066,2010-11,Central,Margarine,725
210777250066,2010-11,Central,Nkwani,50
210777250066,2010-11,Central,Onion,150
210777250066,2010-11,Central,Rice,800
210777250066,2010-11,Central,Salt,250
210777250066,2010-11,Central,"Soft Drinks (Coca Cola, Fa",680
210777250066,2010-11,Central,"Spaghetti, Macaroni, Pasta",300
210777250066,2010-11,Central,Spices,100
210777250066,2010-11,Central,Squash (Sobo Drink Concent,800
210777250066,2010-11,Central,Sugar,1080
210777250066,2010-11,Central,Tanaposi Rape,500
210777250066,2010-11,Central,Tea,205
210777250066,2010-11,Central,Tomato,1000
210777250066,2010-11,Central,White Sweet Potato,250
210777250074,2010-11,Central,Apple,200
210777250074,2010-11,Central,Banana,400
210777250074,2010-11,Central,Beef,1200
210777250074,2010-11,Central,Biscuits,425
210777250074,2010-11,Central,Bottled/ Canned Beer,500
210777250074,2010-11,Central,Bread,420
210777250074,2010-11,Central,Breakfast Cereal,1200
210777250074,2010-11,Central,"Buns, Scones",200
210777250074,2010-11,Central,Butter,400
210777250074,2010-11,Central,Cabbage,100
210777250074,2010-11,Central,Cassava Tubers,100
210777250074,2010-11,Central,Chicken,2000
210777250074,2010-11,Central,"Citrus  naartje, orange, etc.",400
210777250074,2010-11,Central,Coffee,170
210777250074,2010-11,Central,Cooking Oil,550
210777250074,2010-11,Central,Eggs,300
210777250074,2010-11,Central,Fresh Fish (Large Variety),2000
210777250074,2010-11,Central,Fresh Milk,1100
210777250074,2010-11,Central,Fruit Juice,720
210777250074,2010-11,Central,Groundnut,200
210777250074,2010-11,Central,Honey,480
210777250074,2010-11,Central,"Hot Sauce (Nali, Etc.)",250
210777250074,2010-11,Central,Irish Potato,300
210777250074,2010-11,Central,"Jam, Jelly, Honey",450
210777250074,2010-11,Central,Onion,100
210777250074,2010-11,Central,Potato Crisps,200
210777250074,2010-11,Central,Rice,400
210777250074,2010-11,Central,Salt,100
210777250074,2010-11,Central,Smoked Fish (Large Variety),600
210777250074,2010-11,Central,"Soft Drinks (Coca Cola, Fa",240
210777250074,2010-11,Central,"Spaghetti, Macaroni, Pasta",1600
210777250074,2010-11,Central,Spices,250
210777250074,2010-11,Central,Squash (Sobo Drink Concent,360
210777250074,2010-11,Central,Sugar,170
210777250074,2010-11,Central,Tanaposi Rape,140
210777250074,2010-11,Central,Tea,70
210777250074,2010-11,Central,Tinned Meat Or Fish,440
210777250074,2010-11,Central,Tomato,1400
210777250074,2010-11,Central,Tomato Sauce (Bottle),220
210777250074,2010-11,Central,Yoghurt,120
210777250083,2010-11,Central,Apple,200
210777250083,2010-11,Central,Banana,200
210777250083,2010-11,Central,Beef,2400
210777250083,2010-11,Central,Bread,900
210777250083,2010-11,Central,Breakfast Cereal,1500
210777250083,2010-11,Central,"Buns, Scones",200
210777250083,2010-11,Central,Butter,400
210777250083,2010-11,Central,Cabbage,200
210777250083,2010-11,Central,Chicken,4000
210777250083,2010-11,Central,Coffee,200
210777250083,2010-11,Central,Cooking Oil,400
210777250083,2010-11,Central,Dried Fish,600
210777250083,2010-11,Central,Eggs,300
210777250083,2010-11,Central,Fresh Fish (Large Variety),200
210777250083,2010-11,Central,Fresh Milk,1500
210777250083,2010-11,Central,Fruit Juice,800
210777250083,2010-11,Central,Groundnut,200
210777250083,2010-11,Central,"Hot Sauce (Nali, Etc.)",110
210777250083,2010-11,Central,Onion,50
210777250083,2010-11,Central,Powdered Milk,250
210777250083,2010-11,Central,Rice,1500
210777250083,2010-11,Central,Salt,100
210777250083,2010-11,Central,"Spaghetti, Macaroni, Pasta",450
210777250083,2010-11,Central,Squash (Sobo Drink Concent,340
210777250083,2010-11,Central,Sugar,170
210777250083,2010-11,Central,Tanaposi Rape,100
210777250083,2010-11,Central,Tomato,1000
210777250083,2010-11,Central,Tomato Sauce (Bottle),600
210777250091,2010-11,Central,Banana,200
210777250091,2010-11,Central,Beef,1000
210777250091,2010-11,Central,Chicken,1000
210777250091,2010-11,Central,Cooking Oil,470
210777250091,2010-11,Central,Fruit Juice,700
210777250091,2010-11,Central,Irish Potato,300
210777250091,2010-11,Central,Onion,100
210777250091,2010-11,Central,Pork,1000
210777250091,2010-11,Central,Rice,600
210777250091,2010-11,Central,Tomato,200
210777250099,2010-11,Central,Banana,500
210777250099,2010-11,Central,Beef,1400
210777250099,2010-11,Central,Bread,750
210777250099,2010-11,Central,Chinese Cabbage,50
210777250099,2010-11,Central,"Citrus  naartje, orange, etc.",200
210777250099,2010-11,Central,Cooking Oil,1000
210777250099,2010-11,Central,Eggs,900
210777250099,2010-11,Central,Finger Millet,750
210777250099,2010-11,Central,Fresh Fish (Large Variety),200
210777250099,2010-11,Central,Groundnut Flour,500
210777250099,2010-11,Central,Irish Potato,1000
210777250099,2010-11,Central,Maize Ufa Refined (Fine Fl,500
210777250099,2010-11,Central,Margarine,500
210777250099,2010-11,Central,Nkwani,200
210777250099,2010-11,Central,Onion,200
210777250099,2010-11,Central,Pork,1400
210777250099,2010-11,Central,Powdered Milk,950
210777250099,2010-11,Central,Salt,100
210777250099,2010-11,Central,Sugar,450
210777250099,2010-11,Central,Tanaposi Rape,100
210777250099,2010-11,Central,Tea,350
210777250099,2010-11,Central,Tomato,500
210777250107,2010-11,Central,Banana,300
210777250107,2010-11,Central,Beef,650
210777250107,2010-11,Central,Cooking Oil,285
210777250107,2010-11,Central,Fresh Fish (Large Variety),500
210777250107,2010-11,Central,Fruit Juice,380
210777250107,2010-11,Central,Maize Ufa Refined (Fine Fl,100
210777250107,2010-11,Central,Meat Eaten At Restaurant,5000
