i,t,m,j,Expenditure
204074810099,2010-11,Central,Margarine - blue band,240
204074810099,2010-11,Central,Onion,200
204074810099,2010-11,Central,Pork,400
204074810099,2010-11,Central,Powdered milk,490
204074810099,2010-11,Central,Salt,45
204074810099,2010-11,Central,"Soft drinks (coca-cola, fanta, sprite, etc.)",250
204074810099,2010-11,Central,Spices,30
204074810099,2010-11,Central,Squash (sobo drink concentrate),390
204074810099,2010-11,Central,Sugar,300
204074810099,2010-11,Central,Tomato,350
204074810099,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",10
204074810106,2010-11,Central,"Bean, white",150
204074810106,2010-11,Central,Maize ufa refined (fine flour),750
204074810106,2010-11,Central,Salt,50
204074810117,2010-11,Central,"Bean, brown",80
204074810117,2010-11,Central,"Buns, scones",80
204074810117,2010-11,Central,Cassava tubers,90
204074810117,2010-11,Central,Cooking oil,20
204074810117,2010-11,Central,Dried fish,80
204074810117,2010-11,Central,Eggs,120
204074810117,2010-11,Central,Irish potato,100
204074810117,2010-11,Central,Onion,30
204074810117,2010-11,Central,Pork,200
204074810117,2010-11,Central,Salt,30
204074810130,2010-11,Central,Cassava - boiled (vendor),10
204074810130,2010-11,Central,Cassava tubers,100
204074810130,2010-11,Central,Chips (vendor),20
204074810130,2010-11,Central,Dried fish,80
204074810130,2010-11,Central,Irish potato,50
204074810130,2010-11,Central,Maize ufa mgaiwa (normal flour),400
204074810130,2010-11,Central,"Mandazi, doughnut (vendor)",20
204074810130,2010-11,Central,Meat (vendor),20
204074810130,2010-11,Central,Salt,20
204074810130,2010-11,Central,Tanaposi/rape,20
204074810130,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",10
205070890007,2010-11,Central,"Bean, brown",150
205070890007,2010-11,Central,"Buns, scones",80
205070890007,2010-11,Central,Cabbage,50
205070890007,2010-11,Central,Chips (vendor),50
205070890007,2010-11,Central,Cooking oil,50
205070890007,2010-11,Central,Fresh fish,100
205070890007,2010-11,Central,Goat,450
205070890007,2010-11,Central,Groundnut,180
205070890007,2010-11,Central,Irish potato,200
205070890007,2010-11,Central,Onion,30
205070890007,2010-11,Central,Salt,50
205070890007,2010-11,Central,Tomato,60
205070890007,2010-11,Central,White sweet potato,60
205070890007,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",30
205070890020,2010-11,Central,"Bean, brown",200
205070890020,2010-11,Central,"Bean, white",150
205070890020,2010-11,Central,"Buns, scones",100
205070890020,2010-11,Central,Cassava tubers,100
205070890020,2010-11,Central,Cooking oil,30
205070890020,2010-11,Central,Dried fish,190
205070890020,2010-11,Central,Fresh fish,280
205070890020,2010-11,Central,Groundnut,50
205070890020,2010-11,Central,Irish potato,50
205070890020,2010-11,Central,"Mandazi, doughnut (vendor)",50
205070890020,2010-11,Central,Onion,30
205070890020,2010-11,Central,Rice,180
205070890020,2010-11,Central,Salt,30
205070890020,2010-11,Central,Sugar,100
205070890020,2010-11,Central,Tomato,100
205070890020,2010-11,Central,White sweet potato,60
205070890020,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",10
205070890033,2010-11,Central,Banana,30
205070890033,2010-11,Central,Cassava tubers,20
205070890033,2010-11,Central,Cowpea (khobwe),100
205070890033,2010-11,Central,Freezes (flavoured ice),5
205070890033,2010-11,Central,Goat,100
205070890033,2010-11,Central,Groundnut,40
205070890033,2010-11,Central,Groundnut flour,20
205070890033,2010-11,Central,"Mandazi, doughnut (vendor)",20
205070890033,2010-11,Central,Orange sweet potato,40
205070890033,2010-11,Central,Salt,50
205070890033,2010-11,Central,"Sweets, candy, chocolates",10
205070890033,2010-11,Central,Tomato,40
205070890045,2010-11,Central,"Bean, brown",180
205070890045,2010-11,Central,"Buns, scones",200
205070890045,2010-11,Central,Cabbage,50
205070890045,2010-11,Central,Chips (vendor),50
205070890045,2010-11,Central,Cooking oil,80
205070890045,2010-11,Central,Eggs,60
205070890045,2010-11,Central,Green maize,80
205070890045,2010-11,Central,Groundnut flour,30
205070890045,2010-11,Central,"Mandazi, doughnut (vendor)",60
205070890045,2010-11,Central,Onion,50
205070890045,2010-11,Central,Rice,200
205070890045,2010-11,Central,Salt,20
205070890045,2010-11,Central,"Soft drinks (coca-cola, fanta, sprite, etc.)",120
205070890045,2010-11,Central,Squash (sobo drink concentrate),320
205070890045,2010-11,Central,Sugar,80
205070890045,2010-11,Central,Sugar cane,20
205070890045,2010-11,Central,Tanaposi/rape,60
205070890045,2010-11,Central,Tea,15
205070890045,2010-11,Central,Tomato,100
205070890051,2010-11,Central,Cassava flour,50
205070890051,2010-11,Central,Cooking oil,140
205070890051,2010-11,Central,Dried fish,100
205070890051,2010-11,Central,Eggs,390
205070890051,2010-11,Central,Fresh fish,100
205070890051,2010-11,Central,Fruit juice,30
205070890051,2010-11,Central,Maize ufa mgaiwa (normal flour),450
205070890051,2010-11,Central,Maize ufa refined (fine flour),450
205070890051,2010-11,Central,Onion,25
205070890051,2010-11,Central,Orange sweet potato,50
205070890051,2010-11,Central,Pork,900
205070890051,2010-11,Central,Salt,30
205070890051,2010-11,Central,Smoked fish,50
205070890051,2010-11,Central,Sugar,170
205070890051,2010-11,Central,Sugar cane,20
205070890051,2010-11,Central,Tanaposi/rape,30
205070890051,2010-11,Central,Tomato,60
205070890051,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",20
205070890053,2010-11,Central,"Bean, brown",600
205070890053,2010-11,Central,"Bean, white",200
205070890053,2010-11,Central,"Buns, scones",600
205070890053,2010-11,Central,Cassava - boiled (vendor),10
205070890053,2010-11,Central,Cassava tubers,200
205070890053,2010-11,Central,Chips (vendor),100
205070890053,2010-11,Central,Cooking oil,90
205070890053,2010-11,Central,Dried fish,150
205070890053,2010-11,Central,Freezes (flavoured ice),50
205070890053,2010-11,Central,Fresh fish,150
205070890053,2010-11,Central,Fruit juice,60
205070890053,2010-11,Central,Goat,1000
205070890053,2010-11,Central,Onion,150
205070890053,2010-11,Central,Pork,700
205070890053,2010-11,Central,Salt,40
205070890053,2010-11,Central,Smoked fish,300
205070890053,2010-11,Central,"Soft drinks (coca-cola, fanta, sprite, etc.)",50
205070890053,2010-11,Central,Sugar,170
205070890053,2010-11,Central,Sugar cane,75
205070890053,2010-11,Central,Tanaposi/rape,160
205070890053,2010-11,Central,Tomato,70
205070890053,2010-11,Central,White sweet potato,280
205070890072,2010-11,Central,Biscuits,50
205070890072,2010-11,Central,"Buns, scones",200
205070890072,2010-11,Central,Cassava - boiled (vendor),30
205070890072,2010-11,Central,Cassava tubers,50
205070890072,2010-11,Central,Chips (vendor),150
205070890072,2010-11,Central,"Citrus  naartje, orange, etc.",30
205070890072,2010-11,Central,Cooking oil,120
205070890072,2010-11,Central,Cowpea (khobwe),80
205070890072,2010-11,Central,Dried fish,150
205070890072,2010-11,Central,Eggs,240
205070890072,2010-11,Central,Fresh fish,500
205070890072,2010-11,Central,Green maize,30
205070890072,2010-11,Central,Ground bean (nzama),100
205070890072,2010-11,Central,Groundnut,100
205070890072,2010-11,Central,Groundnut flour,70
205070890072,2010-11,Central,Maize - boiled or roasted (vendor),20
205070890072,2010-11,Central,"Mandazi, doughnut (vendor)",50
205070890072,2010-11,Central,Nkhwani,30
205070890072,2010-11,Central,Okra / therere,50
205070890072,2010-11,Central,Pork,800
205070890072,2010-11,Central,Powdered milk,100
205070890072,2010-11,Central,Salt,40
205070890072,2010-11,Central,Samosa (vendor),20
205070890072,2010-11,Central,Smoked fish,150
205070890072,2010-11,Central,"Soft drinks (coca-cola, fanta, sprite, etc.)",180
205070890072,2010-11,Central,Soyabean flour,90
205070890072,2010-11,Central,Sugar,175
205070890072,2010-11,Central,Sugar cane,80
205070890072,2010-11,Central,Tanaposi/rape,200
205070890072,2010-11,Central,Tea,30
205070890072,2010-11,Central,White sweet potato,100
205070890072,2010-11,Central,Wine or commercial liquor,300
205070890083,2010-11,Central,Salt,10
205070890083,2010-11,Central,Tanaposi/rape,30
205070890083,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",10
205070890098,2010-11,Central,"Bean, brown",40
205070890098,2010-11,Central,Cowpea (khobwe),60
205070890098,2010-11,Central,Freezes (flavoured ice),10
205070890098,2010-11,Central,Goat,100
205070890098,2010-11,Central,Groundnut flour,20
205070890098,2010-11,Central,"Mandazi, doughnut (vendor)",20
205070890098,2010-11,Central,Meal eaten at restaurant,15
205070890098,2010-11,Central,Other cultivated green leafy vegetables,40
205070890098,2010-11,Central,Papaya,20
205070890098,2010-11,Central,Salt,10
205070890098,2010-11,Central,Tomato,10
205070890098,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",10
205070890124,2010-11,Central,Banana,20
205070890124,2010-11,Central,"Bean, brown",180
205070890124,2010-11,Central,Chips (vendor),10
205070890124,2010-11,Central,Dried fish,50
205070890124,2010-11,Central,Eggs,150
205070890124,2010-11,Central,Fresh fish,100
205070890124,2010-11,Central,Goat,400
205070890124,2010-11,Central,Groundnut,80
205070890124,2010-11,Central,Rice,120
205070890124,2010-11,Central,Salt,20
205070890124,2010-11,Central,Tanaposi/rape,10
205070890124,2010-11,Central,Tomato,100
205070890124,2010-11,Central,White sweet potato,25
205070890124,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",10
205070890190,2010-11,Central,"Buns, scones",40
205070890190,2010-11,Central,Groundnut flour,20
205070890190,2010-11,Central,Maize - boiled or roasted (vendor),20
205070890190,2010-11,Central,Meal eaten at restaurant,830
205070890190,2010-11,Central,Orange sweet potato,20
205070890190,2010-11,Central,Rice,60
205070890190,2010-11,Central,Salt,50
205070890190,2010-11,Central,Tanaposi/rape,20
205070890190,2010-11,Central,Tomato,60
205070890190,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",5
205070890201,2010-11,Central,Cassava tubers,10
205070890201,2010-11,Central,Nkhwani,10
205070890201,2010-11,Central,Salt,20
205070890201,2010-11,Central,Tomato,20
205070890216,2010-11,Central,"Bean, brown",160
205070890216,2010-11,Central,"Bean, white",480
205070890216,2010-11,Central,Biscuits,100
205070890216,2010-11,Central,"Buns, scones",175
205070890216,2010-11,Central,Cabbage,50
205070890216,2010-11,Central,Cassava tubers,30
205070890216,2010-11,Central,Cooking oil,175
205070890216,2010-11,Central,Dried fish,100
205070890216,2010-11,Central,Fresh fish,300
205070890216,2010-11,Central,Goat,500
205070890216,2010-11,Central,Maize - boiled or roasted (vendor),15
205070890216,2010-11,Central,Onion,20
205070890216,2010-11,Central,Other (specify),175
205070890216,2010-11,Central,Pork,500
205070890216,2010-11,Central,Salt,50
205070890216,2010-11,Central,"Soft drinks (coca-cola, fanta, sprite, etc.)",100
205070890216,2010-11,Central,Sugar,150
205070890216,2010-11,Central,Tanaposi/rape,30
205070890216,2010-11,Central,Tea,10
205070890216,2010-11,Central,Tomato,30
205070890216,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",15
205070890229,2010-11,Central,"Bean, white",150
205070890229,2010-11,Central,Cabbage,50
205070890229,2010-11,Central,Cassava tubers,20
205070890229,2010-11,Central,Cooking oil,20
205070890229,2010-11,Central,Groundnut flour,50
205070890229,2010-11,Central,Nkhwani,60
205070890229,2010-11,Central,Orange sweet potato,50
205070890229,2010-11,Central,Salt,50
205070890229,2010-11,Central,Sugar cane,20
205070890229,2010-11,Central,Tanaposi/rape,40
205070890229,2010-11,Central,Tomato,50
205070890243,2010-11,Central,"Bean, brown",100
205070890243,2010-11,Central,"Buns, scones",40
205070890243,2010-11,Central,Cabbage,50
205070890243,2010-11,Central,Cassava tubers,50
205070890243,2010-11,Central,Cooking oil,20
205070890243,2010-11,Central,Cowpea (khobwe),50
205070890243,2010-11,Central,Dried fish,150
205070890243,2010-11,Central,Eggs,180
205070890243,2010-11,Central,Fresh fish,250
205070890243,2010-11,Central,Goat,450
205070890243,2010-11,Central,Groundnut,30
205070890243,2010-11,Central,"Mandazi, doughnut (vendor)",40
205070890243,2010-11,Central,Onion,20
205070890243,2010-11,Central,Orange sweet potato,150
205070890243,2010-11,Central,Salt,50
205070890243,2010-11,Central,"Soft drinks (coca-cola, fanta, sprite, etc.)",50
205070890243,2010-11,Central,Sugar,50
205070890243,2010-11,Central,Tea,10
205070890243,2010-11,Central,Tomato,120
205070890256,2010-11,Central,Maize - boiled or roasted (vendor),60
205070890256,2010-11,Central,Rice,100
205070890256,2010-11,Central,Salt,10
205070890256,2010-11,Central,Tomato,40
205070890256,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",10
205074590013,2010-11,Central,"Bean, brown",400
205074590013,2010-11,Central,Chibuku (commercial traditional-style beer),450
205074590013,2010-11,Central,Cooking oil,135
205074590013,2010-11,Central,Dried fish,150
205074590013,2010-11,Central,Green maize,100
205074590013,2010-11,Central,Onion,20
205074590013,2010-11,Central,Orange sweet potato,200
205074590013,2010-11,Central,Salt,100
205074590013,2010-11,Central,Spices,20
205074590013,2010-11,Central,Sugar,160
205074590013,2010-11,Central,Sugar cane,20
205074590013,2010-11,Central,Tanaposi/rape,50
205074590013,2010-11,Central,Tea,30
205074590013,2010-11,Central,Tomato,150
205074590019,2010-11,Central,Banana,600
205074590019,2010-11,Central,"Citrus  naartje, orange, etc.",80
205074590019,2010-11,Central,Cooking oil,200
205074590019,2010-11,Central,Salt,20
205074590019,2010-11,Central,Sugar,140
205074590019,2010-11,Central,Wine or commercial liquor,200
205074590019,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",30
205074590034,2010-11,Central,"Bean, brown",150
205074590034,2010-11,Central,Biscuits,80
205074590034,2010-11,Central,"Bottled / canned beer (carlsberg, etc.)",650
205074590034,2010-11,Central,"Buns, scones",360
205074590034,2010-11,Central,Chibuku (commercial traditional-style beer),1200
205074590034,2010-11,Central,Chicken (vendor),200
205074590034,2010-11,Central,Cooking oil,160
205074590034,2010-11,Central,Fresh fish,500
205074590034,2010-11,Central,Onion,50
205074590034,2010-11,Central,Pork,400
205074590034,2010-11,Central,Powdered milk,100
205074590034,2010-11,Central,Salt,20
205074590034,2010-11,Central,"Soft drinks (coca-cola, fanta, sprite, etc.)",120
205074590034,2010-11,Central,Spices,20
205074590034,2010-11,Central,Sugar,160
205074590034,2010-11,Central,Sugar cane,30
205074590034,2010-11,Central,Tanaposi/rape,80
205074590034,2010-11,Central,Tomato,140
205074590034,2010-11,Central,White sweet potato,50
205074590034,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",10
205074590035,2010-11,Central,Banana,150
205074590035,2010-11,Central,"Bean, white",200
205074590035,2010-11,Central,"Buns, scones",1500
205074590035,2010-11,Central,Chinese cabbage,60
205074590035,2010-11,Central,Cooking oil,650
205074590035,2010-11,Central,Fresh fish,500
205074590035,2010-11,Central,Fruit juice,200
205074590035,2010-11,Central,Green maize,100
205074590035,2010-11,Central,Groundnut flour,450
205074590035,2010-11,Central,Guava,100
205074590035,2010-11,Central,Maize ufa mgaiwa (normal flour),800
205074590035,2010-11,Central,Nkhwani,50
205074590035,2010-11,Central,Onion,200
205074590035,2010-11,Central,Salt,100
205074590035,2010-11,Central,"Soft drinks (coca-cola, fanta, sprite, etc.)",600
205074590035,2010-11,Central,Sugar,800
205074590035,2010-11,Central,Tanaposi/rape,100
205074590035,2010-11,Central,Tea,400
205074590035,2010-11,Central,Tomato,80
205074590035,2010-11,Central,White sweet potato,200
205074590035,2010-11,Central,"Wild fruit (masau, malambe, etc.)",50
205074590035,2010-11,Central,"Yeast, baking powder, bicarbonate of soda",200
205074590037,2010-11,Central,Banana,30
205074590037,2010-11,Central,Biscuits,55
205074590037,2010-11,Central,"Buns, scones",240
